epoch,train_loss,val_loss,train_mean_return,train_mean_log1p_return,train_discounted_log1p_return,train_cvar,train_turnover,train_volatility,train_vol_excess,train_weight_path,train_diversify,val_mean_return,val_mean_log1p_return,val_discounted_log1p_return,val_cvar,val_turnover,val_volatility,val_vol_excess,val_weight_path,val_diversify,train_diag_grad_norm_pre_mean,train_diag_grad_norm_pre_max,train_diag_grad_norm_post_mean,train_diag_grad_norm_post_max,train_diag_nan_loss_batches,train_diag_nan_grad_batches,train_diag_skipped_nan_batches,train_term_breakdown,val_term_breakdown,lr,online_step,decision_idx,gate_mode,gate_passed,gate_reason,gate_val_improvement,gate_relative_improvement,n_hist
1,-0.005775848403573036,-0.0009879485005512834,0.0066239661537110806,0.005775848403573036,0.005775848403573036,-0.0028016907162964344,0.008565484546124935,0.0019234934588894248,0.4462186098098755,6.0543119616340846e-05,0.0822966918349266,0.0010647691087797284,0.0009879485005512834,0.0009879485005512834,-0.0005032293265685439,0.000740350631531328,0.00015222001820802689,0.0,4.272601756838412e-07,0.07921364158391953,0.00151891412679106,0.00151891412679106,0.00151891412679106,0.00151891412679106,0,0,0,"{'mean': {'raw': -0.0066239661537110806, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.005775848403573036, 'lambda': 1.0, 'weighted': -0.005775848403573036}, 'cvar': {'raw': 0.0028016907162964344, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.008565484546124935, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0019234934588894248, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.4462186098098755, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 6.0543119616340846e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0822966918349266, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0010647691087797284, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0009879485005512834, 'lambda': 1.0, 'weighted': -0.0009879485005512834}, 'cvar': {'raw': 0.0005032293265685439, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.000740350631531328, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00015222001820802689, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 4.272601756838412e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.07921364158391953, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,492,744,cadence,1,cadence_accept,-2.314336597919464e-07,-0.00023425680531783563,252
2,-0.005787580739706755,-0.0009877170668914914,0.006638877559453249,0.005787580739706755,0.005787580739706755,-0.0028140870854258537,0.0074326591566205025,0.0019310478819534183,0.44758445024490356,4.7327866923296824e-05,0.08391055464744568,0.001064647687599063,0.0009877170668914914,0.0009877170668914914,-0.0005056036752648652,0.0007067612605169415,0.00015243997040670365,0.0,3.8947393932176055e-07,0.08029532432556152,0.0013505269307643175,0.0013505269307643175,0.0013505269307643175,0.0013505269307643175,0,0,0,"{'mean': {'raw': -0.006638877559453249, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.005787580739706755, 'lambda': 1.0, 'weighted': -0.005787580739706755}, 'cvar': {'raw': 0.0028140870854258537, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0074326591566205025, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0019310478819534183, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.44758445024490356, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 4.7327866923296824e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08391055464744568, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.001064647687599063, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0009877170668914914, 'lambda': 1.0, 'weighted': -0.0009877170668914914}, 'cvar': {'raw': 0.0005056036752648652, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0007067612605169415, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00015243997040670365, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.8947393932176055e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08029532432556152, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,492,744,cadence,1,cadence_accept,-2.314336597919464e-07,-0.00023425680531783563,252
1,-0.005397823639214039,-0.0009811684722080827,0.00624867482110858,0.005397823639214039,0.005397823639214039,-0.0031769012566655874,0.008059228770434856,0.001936025102622807,0.448482871055603,6.042950917617418e-05,0.0834265723824501,0.0010504532838240266,0.0009811684722080827,0.0009811684722080827,-0.0003406273026484996,0.0007351738167926669,0.0001375388674205169,0.0,4.2850365389313083e-07,0.07990464568138123,0.0011167371412739158,0.0011167371412739158,0.0011167371412739158,0.0011167371412739158,0,0,0,"{'mean': {'raw': -0.00624867482110858, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.005397823639214039, 'lambda': 1.0, 'weighted': -0.005397823639214039}, 'cvar': {'raw': 0.0031769012566655874, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.008059228770434856, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.001936025102622807, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.448482871055603, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 6.042950917617418e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0834265723824501, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0010504532838240266, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0009811684722080827, 'lambda': 1.0, 'weighted': -0.0009811684722080827}, 'cvar': {'raw': 0.0003406273026484996, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0007351738167926669, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0001375388674205169, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 4.2850365389313083e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.07990464568138123, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,496,748,cadence,1,cadence_accept,-3.8731377571821213e-07,-0.0003947474733384264,252
2,-0.005406859330832958,-0.0009807811584323645,0.006257768254727125,0.005406859330832958,0.005406859330832958,-0.003169348929077387,0.009098325856029987,0.0019358679419383407,0.44845449924468994,7.538548379670829e-05,0.08418937027454376,0.0010501581709831953,0.0009807811584323645,0.0009807811584323645,-0.0003427825286053121,0.0007048382540233433,0.00013772382226306945,0.0,3.94009248338989e-07,0.08086312562227249,0.0010065706446766853,0.0010065706446766853,0.0010065706446766853,0.0010065706446766853,0,0,0,"{'mean': {'raw': -0.006257768254727125, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.005406859330832958, 'lambda': 1.0, 'weighted': -0.005406859330832958}, 'cvar': {'raw': 0.003169348929077387, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.009098325856029987, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0019358679419383407, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.44845449924468994, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 7.538548379670829e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08418937027454376, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0010501581709831953, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0009807811584323645, 'lambda': 1.0, 'weighted': -0.0009807811584323645}, 'cvar': {'raw': 0.0003427825286053121, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0007048382540233433, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00013772382226306945, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.94009248338989e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08086312562227249, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,496,748,cadence,1,cadence_accept,-3.8731377571821213e-07,-0.0003947474733384264,252
1,-0.005211247131228447,-0.0017409354913979769,0.006054582539945841,0.005211247131228447,0.005211247131228447,-0.0032292285468429327,0.008887553587555885,0.0019230782054364681,0.4461434483528137,7.395745342364535e-05,0.08419725298881531,0.0018037700792774558,0.0017409354913979769,0.0017409354913979769,0.0005840754020027816,0.0006869943463243544,0.0001229817426064983,0.0,3.9147599295574764e-07,0.08049013465642929,0.001171373063698411,0.001171373063698411,0.001171373063698411,0.001171373063698411,0,0,0,"{'mean': {'raw': -0.006054582539945841, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.005211247131228447, 'lambda': 1.0, 'weighted': -0.005211247131228447}, 'cvar': {'raw': 0.0032292285468429327, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.008887553587555885, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0019230782054364681, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.4461434483528137, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 7.395745342364535e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08419725298881531, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0018037700792774558, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0017409354913979769, 'lambda': 1.0, 'weighted': -0.0017409354913979769}, 'cvar': {'raw': -0.0005840754020027816, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0006869943463243544, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0001229817426064983, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.9147599295574764e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08049013465642929, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,501,753,cadence,1,cadence_accept,2.10711732506752e-08,1.21033624408746e-05,252
2,-0.005212063435465097,-0.0017409565625712276,0.006055858917534351,0.005212063435465097,0.005212063435465097,-0.0032324809581041336,0.008258827030658722,0.00192428776063025,0.44636237621307373,6.407695036614314e-05,0.08473597466945648,0.001803870196454227,0.0017409565625712276,0.0017409565625712276,0.000582627602852881,0.0006607023533433676,0.00012313951447140425,0.0,3.621415203269862e-07,0.08136337250471115,0.0011503027053549886,0.0011503027053549886,0.0011503027053549886,0.0011503027053549886,0,0,0,"{'mean': {'raw': -0.006055858917534351, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.005212063435465097, 'lambda': 1.0, 'weighted': -0.005212063435465097}, 'cvar': {'raw': 0.0032324809581041336, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.008258827030658722, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00192428776063025, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.44636237621307373, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 6.407695036614314e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08473597466945648, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.001803870196454227, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0017409565625712276, 'lambda': 1.0, 'weighted': -0.0017409565625712276}, 'cvar': {'raw': -0.000582627602852881, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0006607023533433676, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00012313951447140425, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.621415203269862e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08136337250471115, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,501,753,cadence,1,cadence_accept,2.10711732506752e-08,1.21033624408746e-05,252
1,-0.004810103680938482,-0.0010266746394336224,0.005643017124384642,0.004810103680938482,0.004810103680938482,-0.003491632640361786,0.008663761429488659,0.0019041949417442083,0.44271719455718994,6.461152224801481e-05,0.08555252850055695,0.0010840333998203278,0.0010266746394336224,0.0010266746394336224,-5.0636124797165394e-05,0.0006139919278211892,0.00011382332013454288,0.0,3.1866639460531587e-07,0.08171647042036057,0.001141624292358756,0.001141624292358756,0.001141624292358756,0.001141624292358756,0,0,0,"{'mean': {'raw': -0.005643017124384642, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.004810103680938482, 'lambda': 1.0, 'weighted': -0.004810103680938482}, 'cvar': {'raw': 0.003491632640361786, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.008663761429488659, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0019041949417442083, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.44271719455718994, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 6.461152224801481e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08555252850055695, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0010840333998203278, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0010266746394336224, 'lambda': 1.0, 'weighted': -0.0010266746394336224}, 'cvar': {'raw': 5.0636124797165394e-05, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0006139919278211892, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00011382332013454288, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.1866639460531587e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08171647042036057, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,506,758,cadence,1,cadence_accept,-6.62636011838913e-07,-0.0006454196741034185,252
2,-0.004811333492398262,-0.0010260120034217834,0.005648182705044746,0.004811333492398262,0.004811333492398262,-0.003497445024549961,0.008180515840649605,0.0019162368262186646,0.444904088973999,5.541988866752945e-05,0.08566609770059586,0.001083432580344379,0.0010260120034217834,0.0010260120034217834,-5.2475486882030964e-05,0.0005919185932725668,0.00011394835746614262,0.0,2.9614747631967475e-07,0.0824904665350914,0.0011171071091666818,0.0011171071091666818,0.0011171071091666818,0.0011171071091666818,0,0,0,"{'mean': {'raw': -0.005648182705044746, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.004811333492398262, 'lambda': 1.0, 'weighted': -0.004811333492398262}, 'cvar': {'raw': 0.003497445024549961, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.008180515840649605, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0019162368262186646, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.444904088973999, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 5.541988866752945e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08566609770059586, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.001083432580344379, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0010260120034217834, 'lambda': 1.0, 'weighted': -0.0010260120034217834}, 'cvar': {'raw': 5.2475486882030964e-05, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0005919185932725668, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00011394835746614262, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.9614747631967475e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0824904665350914, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,506,758,cadence,1,cadence_accept,-6.62636011838913e-07,-0.0006454196741034185,252
1,-0.0049173058941960335,-0.0010999084915965796,0.005750068463385105,0.0049173058941960335,0.0049173058941960335,-0.0033332433085888624,0.006894250400364399,0.0019056196324527264,0.44297629594802856,4.543408431345597e-05,0.0861300677061081,0.0011482116533443332,0.0010999084915965796,0.0010999084915965796,0.00018018134869635105,0.0006244683754630387,9.528856753604487e-05,0.0,3.1697700819677266e-07,0.08206287026405334,0.0010145276319235563,0.0010145276319235563,0.0010145276319235563,0.0010145276319235563,0,0,0,"{'mean': {'raw': -0.005750068463385105, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0049173058941960335, 'lambda': 1.0, 'weighted': -0.0049173058941960335}, 'cvar': {'raw': 0.0033332433085888624, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.006894250400364399, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0019056196324527264, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.44297629594802856, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 4.543408431345597e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0861300677061081, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0011482116533443332, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0010999084915965796, 'lambda': 1.0, 'weighted': -0.0010999084915965796}, 'cvar': {'raw': -0.00018018134869635105, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0006244683754630387, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 9.528856753604487e-05, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.1697700819677266e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08206287026405334, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,511,763,cadence,1,cadence_accept,-6.722984835505486e-07,-0.0006112312870350131,252
2,-0.004924232605844736,-0.001099236193113029,0.005758821964263916,0.004924232605844736,0.004924232605844736,-0.003333837492391467,0.007777692750096321,0.001910315826535225,0.44382965564727783,5.2328916353872046e-05,0.08675868064165115,0.0011475839419290423,0.001099236193113029,0.001099236193113029,0.00017862592358142138,0.0006036877166479826,9.537870937492698e-05,0.0,2.9618166763611953e-07,0.0827675461769104,0.0009043437894433737,0.0009043437894433737,0.0009043437894433737,0.0009043437894433737,0,0,0,"{'mean': {'raw': -0.005758821964263916, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.004924232605844736, 'lambda': 1.0, 'weighted': -0.004924232605844736}, 'cvar': {'raw': 0.003333837492391467, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.007777692750096321, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.001910315826535225, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.44382965564727783, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 5.2328916353872046e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08675868064165115, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0011475839419290423, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.001099236193113029, 'lambda': 1.0, 'weighted': -0.001099236193113029}, 'cvar': {'raw': -0.00017862592358142138, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0006036877166479826, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 9.537870937492698e-05, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.9618166763611953e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0827675461769104, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,511,763,cadence,1,cadence_accept,-6.722984835505486e-07,-0.0006112312870350131,252
1,-0.001582865254022181,-0.0007768778596073389,0.0019403895130380988,0.001582865254022181,0.001582865254022181,-0.003589250613003969,0.008268658071756363,0.0007616864750161767,0.18811526894569397,5.9187605074839666e-05,0.08643125742673874,0.0008206196362152696,0.0007768778596073389,0.0007768778596073389,-5.1555223762989044e-05,0.0006506422068923712,8.689221431268379e-05,0.0,3.630450748914882e-07,0.08239942789077759,0.00042973781819455326,0.00042973781819455326,0.00042973781819455326,0.00042973781819455326,0,0,0,"{'mean': {'raw': -0.0019403895130380988, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.001582865254022181, 'lambda': 1.0, 'weighted': -0.001582865254022181}, 'cvar': {'raw': 0.003589250613003969, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.008268658071756363, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0007616864750161767, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.18811526894569397, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 5.9187605074839666e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08643125742673874, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0008206196362152696, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0007768778596073389, 'lambda': 1.0, 'weighted': -0.0007768778596073389}, 'cvar': {'raw': 5.1555223762989044e-05, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0006506422068923712, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 8.689221431268379e-05, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.630450748914882e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08239942789077759, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,516,768,cadence,1,cadence_accept,-4.2194733396172523e-07,-0.0005431321387275214,252
2,-0.0015923244645819068,-0.0007764559122733772,0.0019502638606354594,0.0015923244645819068,0.0015923244645819068,-0.003582070581614971,0.007240725215524435,0.0007626516744494438,0.1883927583694458,4.5371380110736936e-05,0.08699417114257812,0.0008202292956411839,0.0007764559122733772,0.0007764559122733772,-5.258538294583559e-05,0.0006327230366878211,8.695573342265561e-05,0.0,3.432491837429552e-07,0.08298784494400024,0.0003061164461541921,0.0003061164461541921,0.0003061164461541921,0.0003061164461541921,0,0,0,"{'mean': {'raw': -0.0019502638606354594, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0015923244645819068, 'lambda': 1.0, 'weighted': -0.0015923244645819068}, 'cvar': {'raw': 0.003582070581614971, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.007240725215524435, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0007626516744494438, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.1883927583694458, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 4.5371380110736936e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08699417114257812, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0008202292956411839, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0007764559122733772, 'lambda': 1.0, 'weighted': -0.0007764559122733772}, 'cvar': {'raw': 5.258538294583559e-05, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0006327230366878211, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 8.695573342265561e-05, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.432491837429552e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08298784494400024, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,516,768,cadence,1,cadence_accept,-4.2194733396172523e-07,-0.0005431321387275214,252
1,-0.0021199099719524384,-0.0012417084071785212,0.0024521874729543924,0.0021199099719524384,0.0021199099719524384,-0.00241479417309165,0.006889276206493378,0.0007111739832907915,0.17333894968032837,5.3509567806031555e-05,0.08703964203596115,0.0012807613238692284,0.0012417084071785212,0.0012417084071785212,0.0005161099834367633,0.0006308369338512421,7.667783938813955e-05,0.0,3.521800806538522e-07,0.08275913447141647,0.0004435119917616248,0.0004435119917616248,0.0004435119917616248,0.0004435119917616248,0,0,0,"{'mean': {'raw': -0.0024521874729543924, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0021199099719524384, 'lambda': 1.0, 'weighted': -0.0021199099719524384}, 'cvar': {'raw': 0.00241479417309165, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.006889276206493378, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0007111739832907915, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.17333894968032837, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 5.3509567806031555e-05, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08703964203596115, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0012807613238692284, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.0012417084071785212, 'lambda': 1.0, 'weighted': -0.0012417084071785212}, 'cvar': {'raw': -0.0005161099834367633, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0006308369338512421, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 7.667783938813955e-05, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.521800806538522e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.08275913447141647, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,521,773,cadence,1,cadence_accept,-9.208451956510544e-08,-7.415953613472382e-05,252
